Sentiment,Tweet
-1,RT @shiva_g8: #BediVsKejriwal - Why isn't BJP sent notice for this ad?Why d notice issued always to AAP? Is EC paid off by BJP? https://t.c?
1,Delhi walo saavdhan dhokha na khana is matdan!!  #ModiPMBediCM #BediVsKejriwal #RIPAAP http://t.co/yJPiWy76So
-1,Krishna Nagar won?t be a cake-walk for Kiran #Bedi #Delhi #Kejriwal #BediVsKejriwal   http://t.co/3ivU1AJJDn
1,"This is called #AAPKaManifesto 
 
#KejriwalLies #BediVsKejriwal #QuestionsToKejriwal #ModiPMBediCM #BJPAsksKejriwal http://t.co/nlyybc9TOw"""
-1,"RT @DrunkVinodMehta: #KiranBedi says, ""Kejriwal is debating, Iam delivering to people"". 
How she delivered even before she became CM?  Craz?"
1,"This is called #KejriLogic... 
 
#KejriwalLies #BediVsKejriwal #QuestionsToKejriwal #ModiPMBediCM #BJPAsksKejriwal http://t.co/CHlHvBNG56"
0,RT @DeeptiSachdeva_: The truth is that BOTH @BJP4India and @AamAadmiParty are very nervous.  #DelhiElections are going to be too close to c?
-1,#BediVsKejriwal - Why isn't BJP sent notice for this ad?Why d notice issued always to AAP? Is EC paid off by BJP? https://t.co/wF90PlSWzS
-1,"It seems that Kiran Bedi is chewing #CenterFresh.!! ""CenterFresh...Zubaan pe Rakhe lagaam""..!! #ModiPMBediCM #BediVsKejriwal #AAPKaManifesto"
-1,RT @levisdozwert: The fact is that BJP is too Busy Targetting Kejriwal .They are not Speaking about the Issues in Delhi..!! #AAPKaManifesto?
-1,RT @levisdozwert: The fact is that BJP is too Busy Targetting Kejriwal .They are not Speaking about the Issues in Delhi..!! #AAPKaManifesto?
-1,"RT @sandeepkejriwal: OMG Those who gave her honorary Doctorate would feel like withdrawing the honor. Shameful! #IRunBedi #BediVsKejriwal 
?"
-1,RT @levisdozwert: The fact is that BJP is too Busy Targetting Kejriwal .They are not Speaking about the Issues in Delhi..!! #AAPKaManifesto?
-1,The fact is that BJP is too Busy Targetting Kejriwal .They are not Speaking about the Issues in Delhi..!! #AAPKaManifesto #BediVsKejriwal
-1,"RT @sandeepkejriwal: OMG Those who gave her honorary Doctorate would feel like withdrawing the honor. Shameful! #IRunBedi #BediVsKejriwal 
?"
-1,"RT @sandeepkejriwal: OMG Those who gave her honorary Doctorate would feel like withdrawing the honor. Shameful! #IRunBedi #BediVsKejriwal 
?"
-1,"RT @sandeepkejriwal: OMG Those who gave her honorary Doctorate would feel like withdrawing the honor. Shameful! #IRunBedi #BediVsKejriwal 
?"
-1,"RT @sandeepkejriwal: OMG Those who gave her honorary Doctorate would feel like withdrawing the honor. Shameful! #IRunBedi #BediVsKejriwal 
?"
-1,"RT @sandeepkejriwal: OMG Those who gave her honorary Doctorate would feel like withdrawing the honor. Shameful! #IRunBedi #BediVsKejriwal 
?"
-1,"RT @jhax123: @thekiranbedi #KiranBedi ,s BJP Welcome Speech - Can't get funnier than this!!: http://t.co/Dx9trsi6KC ? ? ? ? #BediVsKejriwal"
-1,"RT @grb53: See her shameless statement! Will she Q BJP wrongs ever?? #BediVsKejriwal ""@vishveshnaik88: Is she crack?.. http://t.co/Z41f6Op0?"
-1,RT @gursharan3: The number of BJP requests to vote in their favour in Delhi so damn high that i feel like a girl on facebook. #BediVsKejriw?
1,@cric_ashok http://t.co/69Sx8YOcTM ? ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News  #BediVsKejriwal #ModiPMBediCM
1,http://t.co/69Sx8YOcTM ? #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,@iambmane http://t.co/69Sx8YOcTM ? ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia  @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,http://t.co/69Sx8YOcTM ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,http://t.co/69Sx8YOcTM ? ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,@iSupportBJP http://t.co/69Sx8YOcTM ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News  #BediVsKejriwal #ModiPMBediCM
1,@Nations_Choice http://t.co/69Sx8YOcTM ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News  #BediVsKejriwal #ModiPMBediCM
1,http://t.co/69Sx8YOcTM ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,@StudyIndiaNotes http://t.co/69Sx8YOcTM ? ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia  @ibnlive #BediVsKejriwal #ModiPMBediCM
1,@kbarthwal http://t.co/69Sx8YOcTM ? #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,@RamraoKP_ http://t.co/69Sx8YOcTM #QuestionsToKejriwal  @ArvindKejriwal @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,"RT @NaMoGR8: Politics ain't dirty for AAP, 
but AAP is dirty for Politics. 

#5SawaalKejriwal #AAPKaManifesto #ModiPMBediCM #BediVsKejriwal"
1,"RT @NaMoGR8: Politics ain't dirty for AAP, 
but AAP is dirty for Politics. 

#5SawaalKejriwal #AAPKaManifesto #ModiPMBediCM #BediVsKejriwal"
1,"RT @NaMoGR8: Politics ain't dirty for AAP, 
but AAP is dirty for Politics. 

#5SawaalKejriwal #AAPKaManifesto #ModiPMBediCM #BediVsKejriwal"
1,@S30Nav http://t.co/69Sx8YOcTM  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,"Politics ain't dirty for AAP, 
but AAP is dirty for Politics. 

#5SawaalKejriwal #AAPKaManifesto #ModiPMBediCM #BediVsKejriwal"
1,@chandreshthak10 http://t.co/69Sx8YOcTM #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @ibnlive #BediVsKejriwal #ModiPMBediCM
1,http://t.co/69Sx8YOcTM ? ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
-1,"#ModiPMBediCM @thekiranbedi ran away from @timesnow interview @ArvindKejriwal left coz of issues,#BediVsKejriwal she ran away frm questions"
1,http://t.co/69Sx8YOcTM ?  #QuestionsToKejriwal  @ArvindKejriwal  @timesofindia @PTI_News @ndtv @ibnlive #BediVsKejriwal #ModiPMBediCM
1,@thekiranbedi proud of you for your correct decision to join party who has clear vision and roadmap for development of india.#BediVsKejriwal
-1,"RT @kran8897: BJP is loosing it thanks to Bedi.

#QuestionsToKejriwal #BediVsKejriwal #DelhiDebatesWithArnab #CabinetVsKejriwal"
-1,RT @DrSalamAnsari: There is no match of  @ArvindKejriwal. Even BJP has become aware that #MissBedi has flopped miserably #BediVsKejriwal ht?
-1,There is no match of  @ArvindKejriwal. Even BJP has become aware that #MissBedi has flopped miserably #BediVsKejriwal http://t.co/lba84K2yqh
-1,RT @DrSalamAnsari: If BJP thinks abusing #Arvind will mislead country it is extremely confused. Country has known it only boasts n not deli?
-1,"RT @sailorsmoon: 360? U turn, wtf ...""@TimesNow: Not only Bedi, but entire BJP clan had made a 360 degree U-turn: Raghav Chadda, AAP #BediV?"
-1,If BJP thinks abusing #Arvind will mislead country it is extremely confused. Country has known it only boasts n not delivers #BediVsKejriwal
-1,@BJPDelhiState WoW BJP Photoshop team is back. Another shame #BediVsKejriwal Shame @thekiranbedi
1,"@SapnaAgarwal00 #BediVsKejriwal #Bedi4Delhi @narendramodi Kejriwal Big Boss m Notanki karegaa, big Boss Bahar ka Rasta Dikhayega"
1,@nowweinpower @saaxenanurag @sudha073 @anilkapur_ @nanditathhakur #Bedi4Delhi #BediVsKejriwal #KejriwalFirSe #Kejriwal DHONGEE Kejriwal
1,#ModiPMBediCM #BJP4Delhi #AAPKiDaaru #BediVsKejriwal http://t.co/AXloRV4MY2
1,"RT @arigymmaster: After Tuesday ! Even the calendar goes ..... ( W.T.F )

#fun #happy #ModiPMBediCM #BediVsKejriwal #delhiwithmodi #HealthT?"
1,"After Tuesday ! Even the calendar goes ..... ( W.T.F )

#fun #happy #ModiPMBediCM #BediVsKejriwal #delhiwithmodi #HealthTips #Ajith"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,RT @arigymmaster: #ModiPMBediCM #BediVsKejriwal #delhiwithkejriwal #AustralianOpen #ajithsyennaiarindhaalfromfeb5 #funniestfails http://t.c?
-1,"Modiji People R not fools. The words FATHER and FOSTER Father are both different words (Jan Dhan Yojana, Subsidy to BankACC)
#BediVsKejriwal"
1,<U+092C><U+0947><U+091A><U+093E><U+0930><U+093E> @ArvindKejriwal <U+0906><U+091C> <U+092D><U+0940> <U+0928> <U+0938><U+0941><U+0928> <U+092A><U+093E><U+092F><U+093E> @narendramodi <U+0915><U+0947> <U+092E><U+0942> <U+0938><U+0947> <U+0905><U+092A><U+0928><U+093E> <U+0928><U+093E><U+092E> #ModiPMBediCM #BediVsKejriwal
-1,"Why BJP not releasing Manifesto?
The Achievements Modiji boasting  are not  mentioned in 2014 LS Election U Turn Manifesto. #BediVsKejriwal"
-1,@TimesNow #BediVsKejriwal BJP is looking for chinks in the armour of AAP instead of spelling out their own goals. Has it conceded defeat.
-1,@TimesNow vishwas is not even speaking about Bedi in the video! What logic is there in the complaint? Ashamed of bedi #BediVsKejriwal
1,ZeeTV survey shows #KiranBedi ahead @52% for Delhi CM Post. <U+0914><U+0930> <U+0905><U+092D><U+0940> <U+0924><U+094B> #narendramodi <U+0928><U+0947>  <U+092A><U+094D><U+0930><U+093E><U+091A><U+093E><U+0930> <U+0915><U+0930><U+0928><U+093E> <U+0936><U+0941><U+0930><U+0942> <U+0939><U+0940> <U+0915><U+093F><U+092F><U+093E> <U+0939><U+0948> #BediVsKejriwal
-1,same old speech by @narendramodi  at delhi rally.This time it won't work #BediVsKejriwal
1,"#BediVsKejriwal ideas are dime a dozen, execution is the key, which requires experience, capability, and winning team. Think - BEDI wins!"
-1,"Hope @thekiranbedi shows some sense of maturity in her public speeches , Pretty ambiguous  ideologies !! #BediVsKejriwal @ArvindKejriwal"
0,The good thing happening in politics is we are getting much cleaner people into politics #BediVsKejriwal
-1,Now the only way Kiran Bedi can win this election is if she tows away Modi's car #BediVsKejriwal #BediWasNotTheFirstFemaleIPS
-1,RT @ReignofTweets: #BediVsKejriwal is same as two old pals or family members fighting within themselves.. :/ but again #Politics Jai ho Ann?
1,RT @ReignofTweets: The biggest challenge fr ny party ruling Delhi would b Women safety I think an ex Lady IPS officer is the best candidate?
1,The biggest challenge fr ny party ruling Delhi would b Women safety I think an ex Lady IPS officer is the best candidate #BediVsKejriwal
-1,#BediVsKejriwal is same as two old pals or family members fighting within themselves.. :/ but again #Politics Jai ho Anna Hazare ki.. :P
1,"RT @dr_kiranbedi: Why didn't @ArvindKejriwal debate with these 3???
#KiranBedi4DelhiCM #BediVsKejriwal #KejriwalVsBedi #KejriwalLies http:/?"
-1,"@NavbharatTimes @narendramodi feku, bjp ne to 2 seat jiti thi first election me. sirf kaho mat, karo b. mahafeku #bedivskejriwal #AAPKiDilli"
-1,OMG Kiran Bedi says Arvind Kejriwal is toxic but strange is what she found Modi ji a sweet pill to swallow #BediVsKejriwal
-1,"KiranBedi ,s BJP Welcome Speech - Can't get funnier than this!!: http://t.co/hLwRGXSv38 ? ? ? ? #BediVsKejriwal #QuestionsToKejriwal"
-1,"?Man ki baat?
?Dil ki baat? 
with all this : 'Logo ka boora hal'
 #BediVsKejriwal #BattlegroundDelhi"
-1,"@Nisha_Hindu KiranBedi ,s BJP Welcome Speech - Can't get funnier than this!!: http://t.co/hLwRGXSv38  #BediVsKejriwal #QuestionsToKejriwal"
-1,"KiranBedi ,s BJP Welcome Speech - Can't get funnier than this!!: http://t.co/hLwRGXSv38 ? ? ? ? #BediVsKejriwal #QuestionsToKejriwal"
1,"Kejriwal &amp; Company are terrified of Kiran Bedi?s record of fighting against crime and corruption: Amit Shah 
#BediVsKejriwal"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"""@TimesNow: The way PM hosts ?Man ki baat?, the CM will have ?Dil ki baat? every month: Kiran Bedi #BediVsKejriwal"" K BEDI HOPE FOR DELHI"
-1,And they won't stop lying. Promoting bad politics. BJP was there in delhi for 5years and MCD was at its worst.#5saalkejriwal #BediVsKejriwal
-1,"I don't support BJP led by Bedi, I do oppose don't vote.

#BediVsKejriwal #QuestionsToKejriwal #GovtVsKejriwal #CabinetVsKejriwal"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
-1,People in BJPs rally more keen to see the Helicopter hovering over the ground @AashishKhetan #DelhiElections #BediVsKejriwal
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"RT @VishalBhardiya: <U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
h?"
1,"<U+092E><U+094B><U+0926><U+0940> <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0940> <U+0936><U+093E><U+0928> 
<U+0915><U+093F><U+0930><U+0923> <U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+091A><U+093E><U+0928>
#ModiPMBediCM
#BediVsKejriwal
#DelhiElections
#KiranBedi
#DelhiWithBJP
#Delhi 
http://t.co/itXnaYMVyX"
0,#BediVsKejriwal people of delhi dont believe anything any politicians talk. Make them walk their talk and also ensure they do after electns
-1,@TimesNow #BediVsKejriwal so is her voice back ? will watch news in sometime
-1,RT @chokelingam: @TimesNow she is too boring. Who will listen? #BediVsKejriwal
-1,"BJP tactically chooses carom board size ground for rally, Bedi surprisingly gains voice against doc advise @AashishKhetan #BediVsKejriwal"
-1,"Ye Delhi ki Maa Bahen kar degi bhaiyo aur baheno 

#BediVsKejriwal #QuestionsToKejriwal #GovtVsKejriwal #CabinetVsKejriwal"
-1,@TimesNow she is too boring. Who will listen? #BediVsKejriwal
-1,"Bedi Delhi Election Ki Maa Bahen kar rahi hai !!

#BediVsKejriwal #QuestionsToKejriwal #GovtVsKejriwal #CabinetVsKejriwal"
-1,"And again it's Modi Vs Kejriwal b'coz Bedi is worthless leader.

#BediVsKejriwal #QuestionsToKejriwal #GovtVsKejriwal #CabinetVsKejriwal"
-1,"Ooh what a sacrifice! Hahahahaha ""@TimesNow: Kumar Vishwas says if charges against him are proven, he would quit politics  #BediVsKejriwal"""
1,"RT @dr_kiranbedi: Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsks?"
1,"RT @dr_kiranbedi: Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsks?"
1,"RT @dr_kiranbedi: Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsks?"
1,"RT @dr_kiranbedi: Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsks?"
1,"RT @dr_kiranbedi: Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsks?"
1,"RT @dr_kiranbedi: Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsks?"
1,"Must watch modi ji will shortly address rally in karkarduma....
#ModiPMBediCM #BediVsKejriwal #KiranBedi4DelhiCM #BJPAsksKejriwal"
1,"#BediVsKejriwal I will support BJP who gve idea how 2 remove poverty,provide Women empowermnt,+ve energy 2 youth,development opportunities."
-1,Very Much clear now: BJP's 4th &amp; final Plan: Force Election Commission to ban AAP from contesting election. #AAPKaManifesto #BediVsKejriwal
1,#narendramodi addresses rally in #Delhi for #DelhiElections. We need #KiranBedi4DelhiCM &amp; #ModiPMBediCM. #BediVsKejriwal #CabinetVsKejriwal
0,"#bedivskejriwal let both partys answer all questions,think that the citizens are asking the questions,not BJP"
-1,"Why ms bedi is not ready for an open debate??? Is she really politically immature?
#amitshahontimesnow
#bedivskejriwal"
-1,Are Indian universities so petty that they don't deserve @thekiranbedi time? @BJP4India #iit #DU #HRD #India  #BediVsKejriwal (2/2)
-1,"RT @PICRascal: #Kejriwal rubbing his cheeks &amp; warming up fr the next round of Election 'road-shows' ;) 

#KiranBedi #BediVsKejriwal http://?"
